source,target
3302007,3304409
3302007,3304557
3302007,3305554
3302056,3302205
3302056,3304805
3302106,3304706
3302106,3304805
3302106,3305307
3302205,3302304
3302205,3303005
3302205,3303104
3302205,3305133
3302254,3304201
3302270,3302908
3302270,3303500
3302270,3303609
3302270,3304144
3302270,3305554
3302304,3303005
3302403,3303401
3302403,3304524
3302403,3305901
3302452,3305307
3302452,3305901
3302502,3303906
3302601,3304409
3302700,3303302
3302700,3304904
3302700,3305505
3302700,3305752
3302809,3303609
3302809,3304003
3302809,3306206
3302858,3303203
3302858,3303500
3302858,3304557
3302858,3305109
3302908,3303500
3302908,3303609
3302908,3303856
3302908,3303906
3302908,3306206
3303005,3304706
3303005,3305133
3303104,3304102
3303104,3306156
3303203,3304557
3303203,3305109
3303302,3304904
3303401,3305604
3303401,3305703
3303401,3305802
3303401,3305901
3303500,3304144
3303500,3304557
3303500,3305554
3303609,3304003
3303609,3305554
3303708,3303856
3303708,3303906
3303708,3304508
3303708,3306008
3303708,3306206
3303807,3513603
3303807,3555406
3303856,3303906
3303856,3306206
3303906,3305158
3303906,3305802
3303906,3306008
3303955,3304003
3303955,3306305
3304003,3304409
3304003,3306305
3304102,3306156
3304110,3304128
3304110,3304201
3304128,3304201
3304128,3306107
3304144,3305554
3304201,3503158
3304201,3503505
3304201,3504909
3304201,3541901
3304201,3549607
3304300,3305505
3304300,3305604
3304300,3305752
3304409,3306305
3304409,3504909
3304508,3306107
3304508,3306206
3304557,3305109
3304557,3305554
3304607,3304805
3304607,3305307
3304607,3305901
3304706,3305133
3304755,3305000
3304805,3305307
3305158,3305406
3305158,3305703
3305158,3305802
3305158,3306008
3305307,3305901
3305406,3305703
3305406,3306008
3305505,3305752
3305703,3305802
3306107,3306206
3500105,3516002
3500105,3527405
3500105,3528908
3500105,3556305
3500204,3517208
3500204,3529500
3500204,3541604
3500204,3544608
3500204,3544806
3500204,3555356
3500303,3510807
3500303,3515186
3500303,3526704
3500303,3530706
3500303,3539301
3500303,3546306
3500303,3549102
3500303,3556404
3500402,3549102
3500402,3550803
3500402,3556404
3500501,3522604
3500501,3527009
3500501,3552106
3500550,3500709
3500550,3511409
3500550,3519253
3500550,3528601
3500550,3533809
3500550,3546405
3500600,3550407
3500709,3506003
3500709,3507456
3500709,3515194
3500709,3519253
3500709,3526803
3500709,3536570
3500709,3536703
3500709,3539400
3500709,3546405
3500758,3510302
3500758,3522307
3500758,3551108
3500758,3554003
3500808,3501301
3500808,3541208
3500808,3541406
3500808,3548302
3500907,3517505
3500907,3517901
3500907,3519808
3500907,3533007
3500907,3533908
3500907,3534005
3501004,3505906
3501004,3507803
3501004,3509403
3501004,3536307
3501004,3546256
3501004,3547908
3501004,3551405
3501004,3551504
3501103,3504404
3501103,3507704
3501103,3517000
3501103,3527702
3501103,3537305
3501103,3541604
3501152,3519709
3501152,3528403
3501152,3552205
3501152,3557006
3501202,3501806
3501202,3510708
3501202,3512902
3501202,3536257
3501202,3536901
3501202,3540309
3501202,3557105
3501301,3539202
3501301,3541208
3501301,3541406
3501301,3553906
3501400,3516705
3501400,3518107
3501400,3525805
3501400,3529005
3501400,3538907
3501400,3556602
3501509,3516606
3501509,3516705
3501509,3527801
3501509,3550506
3501509,3555505
3501608,3512803
3501608,3526902
3501608,3533403
3501608,3536505
3501608,3545803
3501707,3503208
3501707,3543709
3501707,3546900
3501707,3548906
3501806,3510708
3501806,3512902
3501806,3535002
3501806,3540309
3501905,3522604
3501905,3531209
3501905,3532009
3501905,3537107
3501905,3548005
3501905,3551603
3501905,3554953
3502002,3512704
3502002,3513702
3502002,3523602
3502002,3539301
3502002,3546207
3502002,3548906
3502101,3511003
3502101,3517802
3502101,3520442
3502101,3523008
3502101,3530102
3502101,3532108
3502101,3533205
3502101,3537404
3502200,3506904
3502200,3508009
3502200,3509452
3502200,3518503
3502200,3522307
3502200,3523503
3502200,3535804
3502309,3506904
3502309,3507506
3502309,3512308
3502309,3538709
3502309,3547007
3502408,3532207
3502408,3539202
3502408,3541406
3502408,3542404
3502408,3552908
3502507,3518404
3502507,3526308
3502507,3540754
3502507,3544301
3502606,3529104
3502606,3532843
3502606,3535200
3502606,3544509
3502606,3546603
3502606,3552304
3502606,3552551
3502705,3505351
3502705,3507159
3502705,3517604
3502705,3521200
3502705,3522158
3502705,3532827
3502705,3542800
3502705,3543006
3502754,3508405
3502754,3522505
3502754,3523909
3502754,3539103
3502754,3547304
3502754,3550605
3502804,3506409
3502804,3506508
3502804,3508108
3502804,3516507
3502804,3518206
3502804,3526506
3502804,3530102
3502804,3537404
3502804,3548054
3502804,3556305
3502903,3510302
3502903,3521002
3502903,3545308
3502903,3551108
3502903,3552205
3503000,3508207
3503000,3520103
3503000,3524105
3503000,3529708
3503109,3504503
3503109,3511409
3503109,3521804
3503158,3504909
3503158,3549607
3503208,3506706
3503208,3516853
3503208,3519303
3503208,3529302
3503208,3532058
3503208,3542909
3503208,3543709
3503208,3546900
3503208,3548906
3503307,3512209
3503307,3512407
3503307,3512704
3503307,3515152
3503307,3526704
3503307,3526902
3503307,3530706
3503307,3543907
3503307,3546702
3503356,3519006
3503356,3519204
3503356,3527702
3503356,3541802
3503356,3548401
3503356,3555000
3503406,3505203
3503406,3506003
3503406,3519105
3503406,3522000
3503406,3536703
3503406,3542503
3503505,3513603
3503505,3541901
3503505,3549607
3503505,3552007
3503604,3520004
3503604,3526803
3503604,3528007
3503604,3550100
3503703,3515608
3503703,3531308
3503703,3535101
3503703,3538105
3503703,3539004
3503703,3545605
3503703,3556909
3503802,3512803
3503802,3515152
3503802,3519055
3503802,3526902
3503802,3530805
3503901,3518800
3503901,3523107
3503901,3530607
3503901,3546801
3503950,3545704
3503950,3547205
3503950,3547403
3503950,3547650
3503950,3555802
3504008,3510005
3504008,3514700
3504008,3527900
3504008,3528809
3504008,3535507
3504008,3539707
3504008,3553955
3504107,3507100
3504107,3507605
3504107,3509601
3504107,3516309
3504107,3516408
3504107,3525201
3504107,3528502
3504107,3532405
3504107,3538600
3504206,3513850
3504206,3516903
3504206,3518909
3504206,3535200
3504206,3540259
3504206,3548054
3504305,3506003
3504305,3514502
3504305,3516606
3504305,3538907
3504305,3539400
3504305,3541109
3504305,3542503
3504404,3505104
3504404,3537305
3504404,3541604
3504503,3507456
3504503,3507506
3504503,3511409
3504503,3519253
3504503,3521804
3504503,3523503
3504503,3526803
3504503,3535804
3504503,3541059
3504602,3511300
3504602,3530300
3504602,3532801
3504602,3540804
3504602,3549805
3504701,3538907
3504701,3555901
3504800,3530300
3504800,3530409
3504800,3531407
3504800,3532504
3504800,3553401
3504909,3549607
3505005,3515400
3505005,3522802
3505005,4104709
3505005,4122909
3505005,4124004
3505104,3525706
3505104,3537305
3505104,3541604
3505104,3555356
3505104,3557154
3505203,3506706
3505203,3506805
3505203,3507308
3505203,3522000
3505203,3522901
3505203,3525300
3505203,3536703
3505302,3520004
3505302,3525300
3505302,3528007
3505302,3529807
3505302,3550100
3505351,3507159
3505351,3522653
3505351,3542800
3505351,4126306
3505351,4128633
3505401,3509254
3505401,3509908
3505401,3514809
3505401,3521200
3505401,3524600
3505401,4100202
3505401,4103107
3505401,4104006
3505401,4109500
3505500,3512001
3505500,3512100
3505500,3517406
3505500,3517901
3505500,3524204
3505500,3531902
3505500,3533908
3505500,3551900
3505609,3514601
3505609,3518859
3505609,3524303
3505609,3540903
3505609,3551702
3505708,3510609
3505708,3522505
3505708,3525003
3505708,3534401
3505708,3547304
3505708,3550308
3505807,3519204
3505807,3536000
3505807,3542206
3505807,3555000
3505906,3507803
3505906,3516200
3505906,3525102
3505906,3533601
3505906,3536307
3505906,3542701
3505906,3544905
3505906,3549508
3506003,3514502
3506003,3536703
3506003,3539400
3506003,3542503
3506102,3512001
3506102,3531506
3506102,3539004
3506102,3539509
3506102,3553104
3506102,3553203
3506102,3553658
3506102,3554409
3506102,3556800
3506201,3518206
3506201,3527405
3506201,3544400
3506201,3556305
3506300,3520905
3506300,3533809
3506300,3538808
3506300,3546405
3506359,3506607
3506359,3518701
3506359,3530607
3506359,3545001
3506359,3548500
3506359,3550704
3506409,3506508
3506409,3511904
3506409,3512506
3506409,3516507
3506508,3507753
3506508,3508108
3506508,3512506
3506607,3518305
3506607,3530607
3506607,3545001
3506706,3506805
3506706,3514304
3506706,3516853
3506706,3519600
3506706,3522000
3506706,3532900
3506706,3542909
3506706,3554755
3506805,3514304
3506805,3525300
3506904,3507506
3506904,3512308
3506904,3518503
3506904,3523503
3506904,3536109
3506904,3540507
3506904,3554656
3507001,3511508
3507001,3521002
3507001,3540606
3507001,3554003
3507001,3554508
3507100,3532405
3507100,3538600
3507159,3523206
3507159,3532827
3507159,4126306
3507209,3527900
3507209,3535507
3507209,3541703
3507209,3542008
3507308,3522901
3507308,3536703
3507407,3519105
3507407,3519600
3507407,3521903
3507407,3522703
3507407,3533502
3507407,3538907
3507407,3542503
3507456,3519253
3507456,3526803
3507506,3514106
3507506,3523503
3507506,3526803
3507506,3536109
3507506,3541059
3507506,3547007
3507506,3550100
3507605,3523404
3507605,3525201
3507605,3532009
3507605,3536802
3507605,3538204
3507605,3538600
3507605,3554953
3507605,3556354
3507704,3511904
3507704,3512506
3507704,3517109
3507704,3527702
3507704,3537305
3507753,3508108
3507753,3512506
3507753,3517109
3507803,3525102
3507803,3543402
3507803,3551504
3507902,3514106
3507902,3514304
3507902,3523602
3507902,3542909
3507902,3548906
3507902,3550407
3507902,3554706
3508009,3509452
3508009,3510203
3508009,3522307
3508009,3522406
3508009,3535804
3508009,3553856
3508108,3517109
3508108,3527256
3508108,3539608
3508108,3548054
3508108,3555208
3508108,3557154
3508207,3520103
3508207,3524105
3508207,3525409
3508207,3537008
3508306,3514502
3508306,3527504
3508306,3536570
3508306,3539400
3508306,3546405
3508405,3520509
3508405,3523909
3508405,3524006
3508405,3525904
3508405,3539103
3508504,3524907
3508504,3531704
3508504,3542305
3508504,3549904
3508504,3554102
3508603,3509957
3508603,3513405
3508603,3527207
3508603,3538501
3508603,3552007
3508702,3513900
3508702,3549706
3508702,3553609
3508801,3517307
3508801,3518107
3508801,3525805
3508801,3527108
3508801,3533502
3508801,3540101
3508801,3544608
3508900,3520608
3508900,3528908
3508900,3529203
3508900,3541406
3509007,3509205
3509007,3516408
3509007,3528502
3509007,3550308
3509106,3528700
3509106,3535408
3509106,3541307
3509106,3541505
3509205,3516408
3509205,3525904
3509205,3539103
3509205,3547304
3509205,3550308
3509254,3514809
3509254,3524600
3509304,3514957
3509304,3531506
3509304,3533908
3509304,3535705
3509304,3551900
3509304,3552601
3509403,3510906
3509403,3530508
3509403,3546256
3509403,3547601
3509403,3547908
3509403,3550902
3509403,3553302
3509452,3522307
3509502,3519071
3509502,3520509
3509502,3523404
3509502,3524006
3509502,3524709
3509502,3531803
3509502,3532009
3509502,3536505
3509502,3537107
3509502,3552403
3509502,3556206
3509601,3516309
3509601,3516408
3509601,3525201
3509601,3525904
3509601,3556503
3509700,3518404
3509700,3538006
3509700,3548203
3509700,3548609
3509809,3514700
3509809,3519501
3509809,3529005
3509809,3533700
3509809,3539707
3509809,3543204
3509809,3550506
3509908,3520301
3509908,3520426
3509908,3524600
3509908,3536208
3509908,4109500
3509957,3527207
3510005,3516101
3510005,3535309
3510005,3539707
3510005,3553955
3510005,4111001
3510005,4123907
3510104,3515608
3510104,3531308
3510104,3553708
3510153,3534708
3510153,3546405
3510153,3557204
3510153,4111803
3510203,3514809
3510203,3517604
3510203,3522307
3510203,3522406
3510203,3543253
3510203,3550209
3510203,3551801
3510203,3553856
3510302,3521002
3510302,3522307
3510302,3551108
3510302,3554003
3510401,3514908
3510401,3530904
3510401,3531803
3510401,3540606
3510401,3542107
3510401,3544004
3510401,3545803
3510500,3532306
3510500,3535606
3510500,3545001
3510500,3550704
3510500,3555406
3510609,3513009
3510609,3525003
3510609,3534401
3510708,3528205
3510708,3530003
3510708,3536257
3510708,3536901
3510708,3540309
3510708,3544202
3510807,3523800
3510807,3530508
3510807,3546306
3510807,3549706
3510807,3553302
3510807,3556404
3510906,3530508
3510906,3547908
3511003,3523008
3511003,3533205
3511003,3536406
3511003,3549300
3511003,5008305
3511102,3511201
3511102,3514924
3511102,3514957
3511102,3521903
3511102,3528858
3511102,3533254
3511102,3535101
3511102,3535705
3511102,3538105
3511102,3552601
3511201,3514924
3511201,3519402
3511201,3552601
3511201,3555604
3511300,3517505
3511300,3519402
3511300,3540804
3511300,3549805
3511300,3555604
3511409,3519253
3511409,3521804
3511409,3528601
3511409,3538808
3511508,3511607
3511508,3525854
3511508,3526407
3511508,3554003
3511508,3554508
3511607,3526407
3511607,3537503
3511607,3541653
3511607,3554003
3511706,3521101
3511706,3523602
3511706,3538709
3511706,3550407
3511904,3512506
3511904,3516507
3511904,3527702
3511904,3537701
3511904,3548401
3512001,3524204
3512001,3531506
3512001,3551900
3512001,3554409
3512100,3517406
3512209,3515152
3512209,3530706
3512209,3530805
3512308,3526407
3512308,3537503
3512308,3538709
3512308,3540507
3512407,3521408
3512407,3526902
3512407,3546702
3512506,3517109
3512605,3515400
3512605,3521705
3512605,3521804
3512605,3522802
3512605,3553005
3512605,3553807
3512704,3523602
3512704,3526704
3512704,3543907
3512704,3546207
3512803,3519055
3512803,3526902
3512803,3536505
3512902,3535002
3512902,3551306
3512902,3553401
3512902,3557105
3513009,3515004
3513009,3519709
3513009,3522208
3513009,3522505
3513009,3525003
3513009,3534401
3513009,3549953
3513009,3550308
3513009,3550605
3513009,3552809
3513009,3556453
3513108,3518859
3513108,3527603
3513108,3543402
3513108,3550902
3513108,3551405
3513108,3551504
3513207,3516200
3513207,3525409
3513207,3537008
3513207,3543105
3513306,3516101
3513306,3528809
3513306,3537156
3513306,3553955
3513405,3526605
3513405,3538501
3513405,3552007
3513504,3547809
3513504,3548500
3513504,3548708
3513504,3551009
3513603,3518404
3513603,3526308
3513603,3527207
3513603,3549607
3513603,3550001
3513603,3552007
3513603,3555406
3513702,3527603
3513702,3539301
3513702,3540705
3513702,3547502
3513702,3548906
3513801,3548708
3513801,3550308
3513850,3524808
3513850,3535200
3513850,3540259
3513850,3549003
3513900,3549706
3513900,3550803
3514007,3518602
3514007,3529302
3514007,3532058
3514007,3546504
3514007,3553708
3514106,3514304
3514106,3525300
3514106,3529807
3514106,3547007
3514106,3550100
3514106,3554706
3514205,3524808
3514205,3535903
3514205,3555307
3514205,3556958
3514304,3525300
3514304,3542909
3514304,3554755
3514403,3526001
3514403,3534807
3514403,3538303
3514403,3541505
3514403,3543238
3514403,3555109
3514502,3515657
3514502,3516606
3514502,3527504
3514502,3539400
3514601,3518859
3514601,3540903
3514601,3543402
3514601,3551702
3514700,3527900
3514700,3529005
3514700,3534104
3514700,3534500
3514700,3539707
3514700,3540002
3514809,3521200
3514809,3524600
3514809,3542602
3514809,3543253
3514809,3551801
3514908,3520509
3514908,3523909
3514908,3531803
3514908,3540606
3514908,3545209
3514924,3519402
3514924,3528858
3514924,3556008
3514957,3533254
3514957,3535705
3514957,3552601
3515004,3522208
3515004,3550308
3515004,3552809
3515103,3522208
3515103,3526209
3515103,3549953
3515103,3550308
3515129,3515806
3515129,3526001
3515129,3541208
3515129,3543238
3515129,3548302
3515152,3526902
3515152,3530805
3515186,3522604
3515186,3530706
3515186,3548104
3515186,3549102
3515186,3557303
3515194,3536570
3515194,3546405
3515202,3515509
3515202,3518008
3515202,3524808
3515202,3540259
3515202,3549201
3515202,3555307
3515202,3556958
3515301,3539202
3515301,3545506
3515301,3553906
3515350,3544251
3515350,3554300
3515350,4118402
3515350,4127304
3515400,3522802
3515400,3538808
3515400,3551207
3515400,3553005
3515400,3554201
3515400,3554607
3515400,4104709
3515400,4121802
3515509,3518008
3515509,3528205
3515509,3529609
3515509,3536901
3515509,3549201
3515509,3549250
3515608,3522703
3515608,3531308
3515608,3545605
3515608,3553708
3515657,3516606
3515657,3527504
3515707,3523107
3515707,3529401
3515707,3539806
3515707,3543303
3515707,3550308
3515707,3552502
3515806,3516002
3515806,3521606
3515806,3526001
3515806,3534906
3515806,3541406
3515806,3548302
3515905,3516804
3515905,3528304
3515905,3532603
3515905,3557105
3516002,3526506
3516002,3528908
3516002,3534906
3516002,3541406
3516002,3556305
3516101,3537156
3516101,3553955
3516101,4113403
3516101,4123907
3516101,4126405
3516200,3536307
3516200,3542701
3516200,3543105
3516200,3549508
3516309,3516408
3516408,3525904
3516408,3528502
3516507,3518206
3516507,3537701
3516606,3516705
3516606,3527504
3516606,3541109
3516606,3555505
3516705,3527801
3516705,3533700
3516705,3538907
3516705,3541109
3516705,3556602
3516804,3528304
3516804,3531001
3516804,3532603
3516804,3532868
3516804,3533304
3516804,3555208
3516853,3529302
3516853,3532900
3516903,3528304
3516903,3532868
3516903,3540259
3516903,3548054
3516903,3549250
3517000,3517208
3517000,3517307
3517000,3527108
3517000,3527702
3517000,3529005
